mistral:7b,0,1,4,10,892929302,55089202,149,41582000,95,751630000
mistral:7b,0,1,5,10,4260027722,76489213,760,48808000,502,4085253000
mistral:7b,0,1,6,10,1333068017,77827390,263,47972000,136,1088616000
mistral:7b,0,1,0,12,1790198354,75210036,190,49321000,203,1626782000
mistral:7b,0,1,1,12,1601603487,79395047,202,48900000,179,1436129000
mistral:7b,0,1,2,12,1434592686,71013245,230,53808000,159,1275012000
mistral:7b,0,1,3,12,2240547472,59263382,224,55526000,259,2087943000
mistral:7b,0,1,4,12,1769634286,78372030,172,47583000,201,1607665000
mistral:7b,0,1,5,12,6668665010,60840568,1519,51065000,778,6466581000
mistral:7b,0,1,6,12,2326476908,78007956,263,48149000,249,1998965000
mistral:7b,0,2,0,0,1461467420,79584843,175,47671000,161,1286702000
mistral:7b,0,2,1,0,1155425281,85562968,187,47845000,124,988979000
mistral:7b,0,2,2,0,1293740755,76884316,215,48317000,142,1137223000
mistral:7b,0,2,3,0,912685668,80580568,209,53938000,94,744385000
mistral:7b,0,2,4,0,1163688816,64404267,91,28131000,131,1042648999
mistral:7b,0,2,5,0,1118163037,54552652,333,42992000,123,983091000
mistral:7b,0,2,6,0,958976021,72840340,248,56511000,99,786967000
mistral:7b,0,2,0,2,1291340644,77781647,175,48126000,142,1132684000
mistral:7b,0,2,1,2,1143970363,66278774,187,48174000,125,997396000
mistral:7b,0,2,2,2,1574194176,74706297,215,50260000,177,1417309000
mistral:7b,0,2,3,2,1607120699,73720362,209,54110000,180,1442374000
mistral:7b,0,2,4,2,1821621620,74680566,147,42173000,209,1672109000
mistral:7b,0,2,5,2,1270547751,45181355,361,42357000,142,1136505000
mistral:7b,0,2,6,2,1315827949,78373209,248,54543000,142,1136757000
mistral:7b,0,2,0,4,1074760859,73239114,175,47856000,115,916212000
mistral:7b,0,2,1,4,1162458352,78267005,187,48582000,126,1005475000
mistral:7b,0,2,2,4,1326097376,79620214,215,47822000,146,1168388000
mistral:7b,0,2,3,4,1577402401,79797769,209,54570000,176,1406886000
mistral:7b,0,2,4,4,3286443879,73667549,137,42227000,392,3138217000
mistral:7b,0,2,5,4,2134138643,77943382,451,42205000,242,1944512000
mistral:7b,0,2,6,4,1193211131,76237361,248,55122000,125,999824000
mistral:7b,0,2,0,6,1315692034,74443366,175,46800000,145,1159387000
mistral:7b,0,2,1,6,1162981922,79503918,187,47455000,126,1005511000
mistral:7b,0,2,2,6,1339968044,68334106,215,48228000,149,1192256000
mistral:7b,0,2,3,6,1368999238,78575595,209,53781000,150,1200229000
mistral:7b,0,2,4,6,1763544150,65122391,119,34252000,204,1632681000
mistral:7b,0,2,5,6,3893674424,55200604,614,42540000,462,3744006000
mistral:7b,0,2,6,6,1218731201,64185717,248,55206000,126,1007871000
mistral:7b,0,2,0,8,1069300199,77190155,175,47187000,114,907269000
mistral:7b,0,2,1,8,1259721343,73717310,187,47756000,139,1110033000
mistral:7b,0,2,2,8,1303496985,54377874,215,49254000,146,1168205000
mistral:7b,0,2,3,8,1452127317,57139833,209,54245000,163,1305564000
mistral:7b,0,2,4,8,4477151293,53518504,120,35068000,543,4357653000
mistral:7b,0,2,5,8,1131968866,76844222,550,43513000,116,931183000
mistral:7b,0,2,6,8,1243254114,85822115,248,55371000,130,1041366000
mistral:7b,0,2,0,10,1283598494,56818503,176,48520000,143,1142935000
mistral:7b,0,2,1,10,1061440968,64597921,188,48896000,115,916016000
mistral:7b,0,2,2,10,1040309168,59641513,216,48896000,113,900312000
mistral:7b,0,2,3,10,1779866316,77022808,210,55097000,202,1614572000
mistral:7b,0,2,4,10,4376122134,78021934,136,41773000,525,4213854000
mistral:7b,0,2,5,10,4579954140,77293078,746,42998000,536,4358811000
mistral:7b,0,2,6,10,1649766721,75784153,249,42800000,176,1410773000
mistral:7b,0,2,0,12,1662271680,60598668,176,47736000,189,1512211000
mistral:7b,0,2,1,12,1310877682,77804765,188,48141000,144,1150489000
mistral:7b,0,2,2,12,1191792503,65711442,216,48765000,131,1046118999
mistral:7b,0,2,3,12,1773481182,76390835,210,54173000,201,1609284000
mistral:7b,0,2,4,12,2083524949,36030614,117,34978000,248,1982647000
mistral:7b,0,2,5,12,4622082920,72126121,1505,44779000,532,4408294000
